SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC40941,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,6,0,0,0,9,4,5,16,21,29,39,15,0,0,126
SSC40942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,3,0,0,25
SSC40943,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,5,3,5,18,16,15,8,0,0,76
SSC40944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40945,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,4,4,21,31,11,10,8,0,86
SSC40946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,3,0,0,26
SSC40947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8
SSC40948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,13,4,0,0,40
SSC40949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,12,10,0,0,0,30
SSC40950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC40951,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,9,18,8,16,36,59,50,28,3,0,215
SSC40952,0,3,7,7,3,8,0,0,0,22,0,0,0,3,3,5,3,0,0,12,19,30,56,91,102,104,39,9,0,461
SSC40953,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,11,5,31,31,22,28,13,0,3,134
SSC40954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,13
SSC40955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,12
SSC40956,0,0,0,3,3,6,0,0,0,13,0,0,0,0,7,5,0,0,0,16,17,12,39,74,106,80,25,8,0,363
SSC40957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SSC40958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,13
SSC40959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,0,0,20
SSC40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,0,0,18
SSC40961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,10,4,0,0,0,32
SSC40962,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,4,15,3,9,28,47,25,11,0,0,143
SSC40963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,14
SSC40965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,14,13,12,11,7,0,0,64
SSC40967,0,0,3,0,0,4,4,0,0,11,0,0,0,0,0,3,0,0,0,5,19,14,36,35,76,54,24,5,0,255
SSC40968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,13,10,11,0,0,0,45
SSC40969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,7,9,0,0,0,26
SSC40970,0,6,18,8,3,8,3,0,0,48,4,10,9,8,9,6,0,0,0,50,61,192,480,287,237,157,21,0,0,1434
SSC40971,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,3,17,8,15,28,14,0,0,0,94
SSC40972,3,24,46,14,8,3,0,0,0,103,6,14,30,15,12,5,0,0,0,89,133,401,1039,471,353,194,19,0,0,2609
SSC40973,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,3,10,3,3,0,0,31
SSC40974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,11,8,0,0,0,34
SSC40975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,10
SSC40976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC40977,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,3,3,7,0,0,0,3,20
SSC40978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11
SSC40979,10,25,47,31,40,30,7,3,0,196,13,29,51,42,31,23,11,0,0,205,315,652,1310,1002,1125,780,162,35,3,5381
SSC40980,0,3,3,3,11,4,0,0,0,22,0,3,0,4,9,3,0,0,0,21,44,50,76,81,156,113,26,0,0,558
SSC40981,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,7,5,4,14,13,9,9,0,0,63
SSC40982,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,13,8,13,21,30,14,0,0,0,100
SSC40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,0,0,0,21
SSC40984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,28,22,21,6,0,0,92
SSC40985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,10
SSC40986,3,3,3,5,6,6,0,0,0,27,6,0,0,3,6,0,0,0,0,19,29,35,53,116,157,122,27,3,5,547
SSC40987,0,3,3,0,0,3,0,0,0,11,3,0,0,0,3,0,0,3,0,9,16,24,37,36,61,57,15,4,0,244
SSC40988,0,4,3,0,3,0,0,0,0,15,0,0,0,3,3,4,3,0,0,11,22,17,77,67,94,69,15,3,0,358
SSC40989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,15,3,0,0,21
SSC40990,0,4,8,6,8,3,5,0,0,33,0,0,9,3,7,8,0,0,0,32,63,95,179,235,276,222,65,8,0,1152
SSC40991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40994,3,4,7,14,10,7,4,0,0,43,0,3,5,4,7,4,0,0,0,24,57,92,268,257,244,199,28,3,0,1147
SSC40995,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,23
SSC40996,6,11,33,16,22,20,4,0,0,116,5,3,18,18,12,6,0,0,0,64,161,243,573,615,604,348,70,8,3,2631
SSC40997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,13
SSC40998,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,3,7,14,30,34,3,0,0,100
SSC40999,0,0,0,0,0,0,0,0,0,9,0,0,0,3,8,0,0,0,0,10,8,5,34,36,40,34,11,0,0,170
SSC41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,7,4,0,0,0,32
SSC41001,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,11,10,62,55,56,50,9,0,0,251
SSC41002,11,11,21,21,30,25,10,0,0,121,10,10,27,22,25,10,11,3,3,116,180,256,602,613,604,461,153,29,3,2894
SSC41003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,13,9,0,0,34
SSC41004,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,16,7,18,9,0,0,0,62
SSC41005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,10
SSC41006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,7,12,19,3,0,0,41
SSC41007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10
SSC41008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,5,3,5,18,25,24,3,0,0,89
SSC41009,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,10,9,9,8,0,0,46
SSC41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,3,0,0,17
SSC41011,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,11,12,17,4,0,0,62
SSC41012,0,3,0,0,3,3,0,0,0,13,0,0,6,4,6,4,0,0,0,21,27,68,108,131,183,127,51,4,0,704
SSC41013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,6,8,0,0,21
SSC41014,0,0,10,8,8,0,0,0,0,23,0,0,8,4,6,3,0,0,0,18,41,82,201,156,127,96,27,5,0,730
SSC41015,0,6,0,4,10,6,0,0,0,26,0,0,3,3,0,0,0,0,0,12,8,43,141,95,89,59,10,0,0,448
SSC41016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,16,8,0,0,0,41
SSC41017,0,0,5,5,9,11,0,0,0,34,0,0,4,0,0,0,0,0,0,10,38,40,83,112,112,98,14,7,0,498
SSC41018,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9
SSC41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,12,3,0,0,26
SSC41020,3,14,16,19,39,12,3,0,0,111,4,3,18,13,20,7,9,0,0,73,128,233,458,490,572,326,86,9,0,2291
SSC41021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,7,6,3,0,0,30
SSC41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,16,18,20,26,11,3,0,95
SSC41024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,11,4,0,0,0,31
SSC41025,0,0,5,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,18,37,13,9,7,4,0,0,90
SSC41026,0,10,23,20,9,6,0,0,0,68,0,4,13,13,7,17,0,0,0,52,69,155,404,315,352,248,29,0,0,1577
SSC41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,13
SSC41028,0,0,5,5,0,7,3,0,0,15,0,3,0,0,4,4,0,0,0,12,29,35,62,78,102,148,43,10,0,512
SSC41029,5,12,22,14,16,11,13,0,0,91,4,7,17,6,13,10,9,3,0,74,164,427,883,463,568,476,266,46,6,3305
SSC41030,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,36,26,41,60,11,4,0,186
SSC41031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,11
SSC41032,0,3,3,6,11,6,3,0,0,30,3,0,0,10,8,5,0,0,0,24,78,68,120,219,274,204,44,7,0,1009
SSC41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41034,3,11,24,14,36,30,10,0,0,121,0,9,8,9,18,22,6,0,0,78,150,249,426,479,662,715,132,9,0,2827
SSC41035,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,3,0,0,6,8,7,25,11,27,27,11,0,0,114
SSC41036,0,0,24,6,6,14,3,0,0,50,3,8,9,15,10,8,6,0,0,61,62,152,382,303,268,178,37,5,0,1386
SSC41037,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,3,7,3,25,37,47,48,14,6,0,176
SSC41038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC41039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41040,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,6,12,15,13,32,37,4,0,0,127
SSC41041,0,3,28,10,16,5,0,0,0,66,5,3,22,16,3,4,0,0,0,53,50,117,532,378,221,147,39,3,0,1489
SSC41042,0,16,29,29,21,17,0,0,0,119,7,5,34,20,21,3,0,0,0,89,103,256,1101,852,545,330,43,7,0,3239
SSC41043,0,0,3,0,0,4,0,0,0,4,0,0,4,5,3,3,0,0,0,13,15,16,35,41,87,48,17,0,0,240
SSC41044,0,14,25,11,22,19,6,0,0,94,5,7,32,12,10,17,6,3,0,94,73,283,882,599,540,485,180,29,0,3070
SSC41045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41046,0,3,5,14,8,4,3,0,0,40,3,5,3,6,5,4,0,3,0,22,80,75,160,213,243,199,68,11,0,1037
SSC41047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,10,4,0,0,0,35
SSC41048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,24
SSC41049,5,13,30,17,16,18,8,0,0,106,3,3,20,16,17,13,4,3,0,85,160,210,607,575,625,535,144,8,0,2874
SSC41050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,4,0,0,0,17
SSC41051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,0,0,0,16
SSC41052,3,11,11,20,15,15,0,0,0,68,0,6,6,9,14,3,3,0,0,40,56,111,300,317,285,194,40,0,0,1302
SSC41053,0,3,7,7,10,3,0,0,0,24,0,3,11,4,5,4,0,0,0,34,20,73,162,138,162,142,24,0,0,720
SSC41054,0,0,0,4,3,7,3,0,0,14,0,0,0,0,5,3,0,0,0,11,21,33,59,73,121,107,34,5,0,451
SSC41055,3,3,17,12,14,10,3,0,0,61,0,4,4,12,10,9,0,0,0,34,67,131,357,343,400,238,48,3,0,1593
SSC41056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC41057,0,8,13,8,4,6,0,0,0,40,3,0,17,13,8,3,3,0,0,46,62,239,458,296,224,200,53,5,0,1546
SSC41058,0,0,0,0,10,0,0,0,0,11,0,0,0,4,0,3,0,0,0,8,17,17,25,35,70,42,30,3,0,234
SSC41059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC41060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SSC41061,3,0,11,4,6,3,0,0,0,37,0,0,4,4,0,3,0,0,0,21,35,53,128,140,134,124,29,0,0,654
SSC41062,3,12,16,14,18,10,0,0,0,71,0,3,3,8,4,4,0,0,0,28,83,151,379,328,342,250,43,9,0,1586
SSC41063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41065,0,3,0,6,3,3,0,0,0,23,3,0,7,3,14,10,0,0,0,35,36,59,62,86,182,130,22,0,0,574
SSC41066,4,6,12,17,15,5,7,0,0,67,3,3,4,9,5,7,5,0,0,37,106,122,161,253,403,262,59,8,0,1372
SSC41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC41068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,5,16,15,11,13,0,0,0,58
SSC41069,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,6,6,39,48,62,69,17,6,0,254
SSC41070,0,4,7,7,6,6,0,0,0,25,5,3,13,8,7,0,0,0,0,44,39,79,170,191,187,112,18,3,0,793
SSC41071,4,3,18,14,8,4,0,0,0,61,0,4,11,15,9,9,3,0,0,51,23,90,259,220,201,122,28,0,0,942
SSC41072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC41073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,3,0,0,23
SSC41074,0,4,6,0,0,7,0,0,0,15,0,0,0,4,0,0,0,0,0,13,7,38,91,71,65,55,7,0,0,338
SSC41075,0,0,3,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,6,12,18,28,41,48,36,19,0,0,194
SSC41076,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,12,15,44,46,33,17,3,0,162
SSC41077,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,6,9,17,15,24,30,6,0,0,105
SSC41078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,14,18,24,17,8,0,0,86
SSC41079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,4,7,8,11,4,3,0,35
SSC41080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC41081,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,8,10,10,7,5,0,0,41
SSC41082,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,3,11,9,12,32,7,9,0,0,76
SSC41083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,5
SSC41084,0,0,6,12,7,10,0,0,0,43,0,0,5,11,9,4,3,0,0,29,62,77,179,235,237,181,47,11,0,1027
SSC41085,5,12,32,18,12,13,0,0,0,99,3,20,37,20,24,19,0,0,0,133,148,274,697,623,586,401,69,3,0,2806
SSC41086,0,8,19,17,18,7,0,0,0,63,0,0,17,11,14,11,3,0,0,57,43,114,329,277,277,195,30,4,0,1266
SSC41087,0,3,16,14,9,0,3,0,0,47,4,7,10,11,16,5,0,0,0,49,59,106,290,270,266,181,49,3,0,1223
SSC41088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12
SSC41089,0,0,0,0,0,0,0,0,0,7,0,0,0,4,5,3,0,0,0,8,12,14,24,50,62,38,20,3,0,215
SSC41090,4,22,31,40,34,19,7,6,0,154,0,7,21,22,29,23,4,0,0,105,143,290,646,634,702,508,110,18,0,3043
SSC41091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,15
SSC41092,3,38,89,74,47,43,3,0,0,292,13,31,77,77,89,35,13,0,0,332,281,655,1689,1525,1471,920,152,8,3,6704
SSC41093,14,45,75,56,58,32,5,0,0,281,15,33,95,73,71,39,6,0,0,341,380,770,1716,1557,1710,1010,118,7,0,7271
SSC41094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,20,4,3,0,43
SSC41097,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,14,18,17,7,0,0,62
SSC41098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,28,19,19,14,8,3,0,110
SSC41099,0,0,4,3,3,7,4,0,0,21,0,4,3,0,0,5,0,0,0,14,19,46,128,73,118,104,28,3,0,521
SSC41100,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,9,5,10,29,32,15,3,0,98
SSC41101,0,6,17,8,9,6,3,0,0,50,4,10,10,8,3,4,0,0,0,49,54,160,363,234,234,135,31,0,0,1224
SSC41102,0,4,19,12,14,7,3,0,0,69,0,3,13,22,5,10,5,0,0,54,79,200,722,567,498,349,97,8,0,2519
SSC41103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,23,15,20,15,3,0,0,77
SSC41105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,12,17,4,3,0,54
SSC41106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,6,0,0,0,0,26
SSC41107,0,0,10,7,13,7,3,0,0,46,0,6,6,11,11,7,0,3,0,41,59,118,260,229,243,193,68,13,0,1178
SSC41108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,12,15,12,9,8,0,0,68
SSC41109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,3,0,8,12,9,0,0,0,37
SSC41110,0,0,15,6,3,12,3,0,0,40,0,3,3,9,3,3,0,0,0,25,26,116,376,234,179,152,31,0,0,1118
SSC41111,0,3,10,12,10,3,0,0,0,33,0,3,4,4,7,3,0,0,0,19,39,89,217,163,172,90,30,0,0,802
SSC41112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,10,11,3,0,0,49
SSC41113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,5,0,0,0,23
SSC41114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,18
SSC41115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,11
SSC41116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,5,19,4,0,0,42
SSC41117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,3,0,22
SSC41118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,18,3,0,0,37
SSC41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41120,0,6,0,3,3,0,0,0,0,9,0,0,4,0,0,0,0,0,0,8,3,68,112,41,44,44,5,0,0,318
SSC41121,0,3,0,0,7,0,0,0,0,10,0,0,0,0,6,0,0,0,0,11,12,12,21,32,32,26,4,4,0,148
SSC41122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,23,23,21,17,17,5,0,121
SSC41123,0,10,11,11,16,7,3,0,0,55,0,6,13,14,9,6,5,0,0,58,72,147,298,278,348,213,36,0,0,1396
SSC41124,3,3,3,3,0,3,0,0,0,11,5,3,0,3,4,0,4,3,0,27,51,63,131,164,176,140,79,13,0,809
SSC41125,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,5,12,8,20,22,48,25,8,0,0,139
SSC41126,0,3,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,21,17,32,49,60,44,9,3,0,241
SSC41127,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,4,9,7,14,22,4,3,0,69
SSC41128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,3,0,0,0,16
SSC41129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,16,7,4,0,0,34
SSC41130,0,0,4,0,0,0,0,0,0,8,0,0,5,3,3,5,3,0,0,18,20,24,63,59,82,124,29,3,0,417
SSC41131,0,0,8,6,0,4,0,0,0,20,0,0,3,3,7,5,0,0,0,17,14,33,150,102,130,81,14,0,0,516
SSC41132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,8,3,3,3,0,32
SSC41133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,3,3,0,0,23
SSC41134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,0,0,0,19
SSC41135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,9,3,0,0,0,33
SSC41136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,4,5,12,15,3,0,0,47
SSC41137,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,9,13,19,20,26,57,38,18,0,0,188
SSC41138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,14
SSC41139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,8,3,0,0,32
SSC41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,5,0,0,21
SSC41141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5
SSC41142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,12,12,3,0,0,39
SSC41144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,10,3,0,0,0,26
SSC41145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,5,14,11,4,0,0,53
