SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC41118,0,0,0,0,0,0,7,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,29,15,4,0,76
SSC41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41120,0,0,3,3,0,17,22,13,5,64,0,0,0,0,3,3,3,0,0,16,0,4,0,0,4,3,12,9,0,32,10,90,130,53,64,84,111,110,19,675
SSC41121,0,0,0,0,0,3,13,11,0,29,0,0,0,0,0,9,0,3,0,12,3,0,0,3,0,0,3,10,4,17,8,19,21,37,56,47,36,23,4,257
SSC41122,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,4,9,0,26,4,8,33,31,33,34,59,29,4,222
SSC41123,3,3,14,12,25,55,56,52,71,285,0,4,7,7,16,24,23,9,11,91,14,13,40,26,32,47,56,26,14,261,122,260,447,419,537,462,287,173,175,2888
SSC41124,0,0,3,4,3,8,29,26,28,98,0,0,0,0,0,0,0,0,0,0,0,7,12,12,9,17,24,11,8,99,42,82,162,200,217,207,200,92,63,1255
SSC41125,0,0,3,3,6,7,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,15,0,3,0,34,7,12,23,33,69,62,23,8,0,233
SSC41126,0,0,0,0,0,0,4,9,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,4,0,24,11,23,41,57,71,72,43,23,3,331
SSC41127,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,19,0,3,15,12,25,44,3,11,0,108
SSC41128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,15,8,3,0,42
SSC41129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,16,7,4,0,0,44
SSC41130,0,0,5,6,9,23,46,34,20,135,0,0,0,0,0,3,0,3,0,10,9,6,3,15,17,43,27,23,18,156,39,54,118,129,167,314,227,145,53,1246
SSC41131,0,0,0,0,0,6,18,15,8,45,0,0,0,3,0,0,0,0,0,3,0,0,0,9,6,7,10,9,0,44,21,40,191,143,174,133,100,58,25,878
SSC41132,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,3,4,7,8,10,9,5,0,58
SSC41133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,3,3,0,0,24
SSC41134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,5,4,5,0,3,0,26
SSC41135,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,3,14,14,6,11,7,0,49
SSC41136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,8,14,24,8,0,0,72
SSC41137,0,0,0,0,0,3,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,17,10,19,32,32,72,57,38,12,8,274
SSC41138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,16
SSC41139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,8,5,5,0,37
SSC41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,7,8,7,3,0,39
SSC41141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8
SSC41142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41143,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,3,3,4,10,20,10,3,0,57
SSC41144,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,10,5,14,17,14,12,3,72
SSC41145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,14,8,17,22,9,4,5,77
SSC41146,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,7,0,4,0,0,34
SSC41147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,4,14,12,9,0,0,55
SSC41148,0,0,0,0,0,0,3,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,6,9,15,28,6,3,66
SSC41149,0,0,6,0,0,3,13,11,10,50,0,0,0,0,0,0,0,0,0,0,3,4,6,9,12,12,8,5,6,70,17,38,90,75,104,108,77,41,29,575
SSC41150,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,3,0,0,0,27,13,25,39,36,16,11,3,0,0,136
SSC41151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,12,4,4,0,0,34
SSC41152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,7,8,0,0,29
SSC41153,0,0,0,3,11,12,30,64,21,150,0,0,3,0,3,0,0,9,4,18,7,14,79,41,21,26,27,30,10,250,104,436,1037,681,543,448,308,263,94,3918
SSC41154,0,3,3,3,11,26,25,24,24,125,0,0,8,5,5,0,5,0,7,31,0,5,21,16,18,29,16,10,19,148,68,239,626,443,394,393,239,135,103,2638
SSC41155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,16
SSC41156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,6,4,0,0,20
SSC41157,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,9,7,8,3,11,21,22,15,8,0,86
SSC41158,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,11,7,22,9,3,0,0,58
SSC41159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,0,24
SSC41160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,10,3,7,16,9,0,0,53
SSC41161,0,0,3,0,0,3,13,8,3,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,14,3,3,22,27,31,72,76,37,11,290
SSC41162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,10,0,0,26
SSC41164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,3,7,11,3,3,0,0,0,30
SSC41165,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,6,11,13,4,0,50
SSC41166,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,14,3,6,6,11,14,14,3,3,0,54
SSC41167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,7,7,8,7,7,0,0,44
SSC41168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,6,18,11,5,0,0,48
SSC41169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,7
SSC41170,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,6,5,3,14,5,3,0,0,46,19,8,25,22,29,27,12,0,0,142
SSC41171,4,10,31,24,37,66,109,129,43,456,3,3,24,38,35,28,26,23,6,187,24,22,89,51,66,54,58,48,30,449,215,446,1123,902,963,882,676,398,124,5723
SSC41172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
SSC41173,0,0,0,5,9,11,19,12,4,58,0,0,0,4,0,0,0,3,0,11,9,16,11,16,15,24,24,16,5,125,42,84,154,153,182,215,130,51,16,1032
SSC41174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC41175,3,0,9,13,20,50,110,134,67,402,0,0,6,3,6,4,10,10,8,43,35,42,106,76,123,111,127,85,24,734,176,427,837,648,917,817,734,403,162,5138
SSC41176,3,0,4,3,4,35,69,47,14,184,0,0,3,3,0,0,3,0,0,8,21,18,49,48,61,67,66,45,19,401,100,230,515,478,551,532,440,176,54,3077
SSC41177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14
SSC41178,0,0,0,0,0,11,39,45,32,127,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,14,32,29,22,124,22,18,63,84,138,223,267,161,81,1062
SSC41179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SSC41180,0,0,0,0,0,6,21,26,15,78,0,0,0,0,0,0,0,0,0,3,3,4,10,19,10,28,33,45,53,212,28,57,131,171,200,319,439,317,130,1805
SSC41181,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,9,5,13,9,7,10,0,61
SSC41182,0,0,0,0,3,7,8,8,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,22,6,0,51,5,23,22,33,56,80,85,37,5,333
SSC41183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,0,16
SSC41184,0,0,0,0,0,4,15,12,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,20,13,0,0,50,7,12,43,52,72,114,131,40,8,475
SSC41185,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,14,8,0,45
SSC41186,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,3,12,15,17,9,5,0,56
SSC41187,0,8,14,13,28,89,224,226,132,736,0,0,0,0,3,9,0,5,4,28,63,70,124,127,157,178,150,141,68,1074,319,770,1776,1612,1833,1883,1446,836,385,10858
SSC41188,0,0,0,0,3,15,33,25,11,83,0,0,0,0,0,0,0,0,0,0,4,3,8,12,12,12,20,11,9,93,20,30,65,95,122,139,139,64,23,693
SSC41189,0,0,0,0,0,0,7,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,11,4,6,25,6,8,17,16,27,34,48,22,4,183
SSC41190,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,10,19,26,5,0,59
SSC41191,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,4,0,0,13,7,6,17,7,34,47,38,14,4,175
SSC41192,0,0,3,0,5,12,23,24,7,74,0,0,0,0,3,3,4,0,0,10,3,11,23,31,28,32,36,62,74,298,62,146,277,380,418,405,319,215,123,2343
SSC41193,0,0,3,3,4,4,22,15,7,56,0,0,0,0,0,0,0,0,0,0,9,8,25,38,15,20,25,6,0,146,78,160,341,390,374,367,299,122,34,2163
SSC41194,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,15,9,12,7,3,0,52
SSC41195,0,0,0,0,0,0,6,23,32,60,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,6,9,24,0,15,12,3,18,17,18,38,58,185
SSC41196,0,0,4,12,5,39,84,93,34,275,0,0,0,0,0,0,0,0,0,7,19,17,24,40,47,37,46,31,11,271,95,235,398,438,552,520,421,270,84,3016
SSC41197,4,0,9,7,24,36,75,52,18,219,0,0,0,0,6,3,0,0,0,13,18,12,30,21,34,34,46,38,14,252,87,158,267,294,374,351,313,179,66,2079
SSC41198,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,12,16,5,0,45
SSC41199,0,0,0,0,0,4,12,15,0,39,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,3,11,6,8,36,5,7,18,21,45,65,84,44,14,312
SSC41200,0,0,0,0,0,0,10,9,7,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,8,11,3,25,4,9,32,23,50,102,144,82,25,475
SSC41201,0,0,0,0,3,3,9,7,3,29,0,0,0,0,3,3,0,0,0,4,3,0,5,4,8,8,0,3,3,34,20,42,81,72,94,86,70,24,10,499
SSC41202,0,0,0,3,0,4,5,12,4,32,0,3,0,0,0,0,0,0,0,4,12,4,14,9,19,15,27,16,3,121,49,85,163,215,254,216,193,97,19,1302
SSC41203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
SSC41204,0,0,0,0,0,4,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,17,3,4,11,15,16,59,46,9,0,163
SSC41205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SSC41206,3,5,17,11,13,37,112,195,133,527,6,9,23,16,14,16,22,32,15,157,32,50,126,84,110,113,72,56,42,680,317,1106,2111,1811,1858,1633,930,551,310,10621
SSC41207,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,4,0,0,0,14,8,5,9,19,39,22,11,0,3,124
SSC41208,3,3,4,8,3,6,3,5,0,40,0,0,0,0,0,0,0,0,0,3,3,8,10,8,9,8,6,0,3,54,36,46,88,59,47,45,17,12,4,352
SSC41209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SSC41210,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,9,4,4,0,37
SSC41211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,4,10,6,0,0,32
SSC41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41213,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,13,5,3,0,31
SSC41214,0,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,9,20,9,18,24,22,3,7,117
SSC41215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,0,4,0,0,29
SSC41216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,10,11,3,10,7,0,3,54
SSC41217,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,14,4,6,10,7,7,0,52
SSC41218,3,0,8,0,3,10,30,62,32,144,0,0,0,0,0,5,14,10,3,33,10,11,22,17,21,17,35,25,8,146,43,93,282,232,255,265,195,153,63,1576
SSC41219,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,4,3,3,0,0,0,15
SSC41220,0,0,0,0,9,18,33,18,10,91,0,0,0,0,0,0,3,3,0,7,3,4,4,11,13,16,22,17,8,99,24,47,108,116,198,201,189,97,34,1005
SSC41221,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,4,4,4,3,5,0,0,31
SSC41222,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,7,8,7,13,15,24,37,29,7,0,142
SSC41223,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,3,7,13,11,29,19,10,3,0,102
SSC41224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,5,4,4,19,22,0,6,0,63
SSC41225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,3,0,0,0,17
SSC41226,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,11,4,10,9,29,21,8,0,0,95
SSC41227,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,6,5,8,10,32,35,19,26,6,0,142
SSC41228,0,0,0,0,0,3,7,5,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,0,5,17,24,20,23,12,3,113
SSC41229,0,0,0,5,3,16,55,30,8,127,0,0,0,0,0,0,4,0,0,7,9,12,20,25,30,46,21,22,14,194,140,341,680,731,784,795,494,180,48,4201
SSC41230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,14,8,18,13,0,0,73
SSC41231,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,6,5,7,5,18,31,11,23,6,3,113
SSC41232,0,0,0,0,0,0,0,8,9,11,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,17,14,11,58,23,32,3,4,3,7,20,26,24,134
SSC41233,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,17,11,30,88,49,57,34,15,7,0,294
SSC41234,0,0,0,0,0,0,5,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,3,20,19,33,32,20,5,3,152
SSC41235,3,4,22,28,27,53,97,99,73,401,0,0,8,20,16,7,6,14,4,80,22,26,52,43,38,50,78,79,73,456,122,270,587,478,488,606,548,399,213,3708
SSC41236,0,0,0,3,3,5,17,7,4,42,0,0,0,0,0,0,3,3,3,6,3,0,0,4,12,4,3,4,0,31,11,33,64,86,103,94,56,24,9,489
SSC41237,0,0,0,0,0,4,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,6,3,0,21,16,15,29,41,61,60,44,17,3,280
SSC41238,0,0,0,0,3,18,18,23,0,71,0,0,0,0,3,0,3,0,0,9,11,7,5,24,20,16,15,6,3,104,41,64,118,161,235,197,138,49,10,1023
SSC41239,0,0,0,8,11,20,23,30,16,103,0,0,4,3,3,11,14,9,3,49,9,21,30,20,15,15,20,15,3,155,52,176,341,189,196,209,125,97,34,1423
SSC41240,3,0,0,7,14,14,51,46,28,170,0,0,0,0,0,0,0,4,0,9,7,4,34,33,20,24,36,24,13,198,111,278,821,636,553,543,516,224,74,3757
SSC41241,0,0,3,5,5,4,31,22,22,95,0,0,0,0,0,0,0,0,0,3,3,3,5,3,4,6,11,9,9,68,45,115,250,238,227,278,272,114,64,1610
SSC41242,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,7,16,11,34,32,4,3,116
SSC41243,0,0,5,0,6,18,60,58,30,183,0,0,3,0,9,4,4,14,5,37,8,13,52,23,28,30,20,28,22,222,81,280,648,465,399,351,242,166,92,2715
SSC41244,0,0,4,3,7,19,59,57,40,184,0,0,0,0,3,0,3,0,0,9,3,7,21,26,18,22,27,48,50,223,76,216,584,477,449,399,477,377,186,3233
SSC41245,0,0,0,0,3,11,12,18,5,52,0,0,0,0,0,0,0,13,0,21,5,11,9,4,3,15,9,9,3,69,20,117,255,160,113,129,78,53,14,935
SSC41246,3,0,6,15,14,28,94,95,75,330,0,0,0,0,4,3,0,0,0,12,10,10,29,25,42,39,52,40,21,268,96,212,418,413,512,471,442,301,154,3022
SSC41247,0,0,0,3,8,16,68,39,8,143,0,0,0,0,0,0,0,0,0,4,3,5,7,13,16,20,16,16,14,110,47,135,230,254,308,283,270,105,39,1679
SSC41248,0,0,0,0,0,4,13,15,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,8,6,4,0,42,8,54,66,87,127,126,108,46,16,638
SSC41249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,19
SSC41250,0,0,0,3,4,10,12,17,15,64,0,0,0,0,0,0,0,0,0,0,4,3,7,9,13,8,19,11,9,72,19,27,76,73,153,177,177,81,59,844
SSC41251,0,0,0,0,0,3,18,14,9,42,0,0,0,0,0,0,0,0,0,0,0,5,3,5,20,23,15,13,6,94,12,52,102,107,146,199,173,97,40,927
SSC41252,0,0,0,0,3,7,12,13,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,5,5,0,24,4,14,12,24,24,49,49,27,3,209
SSC41253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC41254,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,17,9,12,14,33,52,37,32,7,6,197
SSC41255,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,6,0,9,19,28,24,16,4,0,107
SSC41256,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,10,24,6,24,18,7,0,0,100
SSC41257,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,12
SSC41258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,8,4,4,6,30
SSC41260,0,0,0,0,0,0,9,7,4,30,0,0,0,0,0,0,0,0,0,4,0,0,7,3,14,8,10,14,0,52,58,64,125,167,191,214,158,77,19,1089
SSC41261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,16,5,8,16,14,32,40,18,5,3,136
SSC41262,0,0,0,0,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,11,5,19,21,15,19,19,12,7,0,122
SSC41263,0,3,6,7,20,45,53,44,39,221,0,0,4,3,5,8,10,15,0,41,19,14,33,19,29,35,41,18,8,216,93,199,486,458,496,456,268,135,66,2655
SSC41264,0,0,0,3,3,3,7,5,3,25,0,0,0,0,0,0,0,0,0,0,4,3,4,3,7,9,3,4,4,37,36,65,111,150,160,113,57,19,8,717
SSC41265,0,0,0,0,0,3,10,17,6,39,0,0,0,0,0,0,0,3,0,4,0,3,4,6,18,10,12,11,7,77,49,86,124,160,198,212,214,109,57,1203
SSC41266,0,0,4,3,10,17,145,195,74,450,0,0,0,4,3,9,18,31,12,82,12,10,17,28,51,33,49,52,29,287,177,454,820,957,1069,763,794,744,286,6071
SSC41267,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,5,0,7,0,32,7,11,15,21,21,25,18,13,0,129
SSC41268,0,0,3,10,6,4,3,0,0,29,0,0,0,0,0,0,0,0,0,3,12,29,94,63,58,37,4,0,0,301,78,265,876,659,530,325,38,5,3,2780
SSC41269,0,0,3,4,9,27,58,56,44,210,0,0,0,0,3,3,4,15,3,35,19,7,36,27,46,29,37,14,7,217,65,180,481,390,407,363,277,163,83,2412
SSC41270,0,0,0,0,0,4,17,8,3,32,0,0,0,0,0,0,0,3,3,11,0,0,6,3,4,4,6,3,0,40,27,88,119,149,170,197,138,46,17,950
SSC41271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,12,7,4,6,7,14,15,10,0,0,67
